,id,device,version,description,port
19192,44651,Infinity Market Classified Ads Script ,1.62,2,80
2268,4933,AuraCMS ,1.62,0,80
2398,5130,AuraCMS ,1.62,0,80
3219,6209,LoveCMS ,1.62,0,80
3936,7195,LoveCMS ,1.62,0,80
3967,7234,LoveCMS ,1.62,0,80
5189,9408,CMS Made Simple ,1.62,0,80
7555,15594,AuraCMS ,1.62,0,80
7556,15595,AuraCMS ,1.62,0,80
19464,45635,Learning with Texts ,1.62,0,80
15558,35497,GrapeCity Data Dynamics Reports ,1.6208,2,80
6943,13962,Joomla! Component JomSocial ,1.6288,2,80
1006,2731,Article Script ,1.63,5,80
7646,15825,openauto ,1.63,5,80
8046,17496,Joomla! ,1.63,2,80
15765,35894,Joomla! ,1.63,2,80
1005,2728,Article Script ,1.63,0,80
5038,9132,RunCMS ,1.63,0,80
11203,27230,My Blog ,1.63,0,80
11391,27509,OneOrZero ,1.63,0,80
18151,41334,Joomla! Component JE Property Finder ,1.63,0,80
332,1766,Dokeos Lms ,1.64,5,80
2068,4649,PHPKIT ,1.64,5,80
4842,8841,unclassified NewsBoard ,1.64,5,80
6124,11686,ATutor ,1.64,5,80
8236,17949,MyBB ,1.64,5,80
8237,17950,MyBB ,1.64,5,80
16723,37583,Mibew Messenger ,1.64,5,80
331,1765,Dokeos Lms ,1.64,3,80
2642,5477,KubeLance ,1.64,3,80
12191,28787,Dokeos ,1.64,3,80
16761,37648,OrderSys ,1.64,3,80
6123,11685,ATutor ,1.64,2,80
16760,37646,OrderSys ,1.64,2,80
16762,37649,OrderSys ,1.64,2,80
2067,4646,PHPKIT ,1.64,0,80
7050,14187,Joomla! Component eventCal ,1.64,0,80
7071,14223,Joomla! Component NeoRecruit ,1.64,0,80
7072,14224,Joomla! Component NeoRecruit ,1.64,0,80
7073,14225,Joomla! Component NeoRecruit ,1.64,0,80
7074,14226,Joomla! Component NeoRecruit ,1.64,0,80
7075,14227,Joomla! Component NeoRecruit ,1.64,0,80
7076,14228,Joomla! Component NeoRecruit ,1.64,0,80
7077,14229,Joomla! Component NeoRecruit ,1.64,0,80
7078,14230,Joomla! Component NeoRecruit ,1.64,0,80
7092,14250,Joomla! Component NeoRecruit ,1.64,0,80
8300,18091,OrderSys ,1.64,0,80
16722,37582,Mibew Messenger ,1.64,0,80
16759,37645,OrderSys ,1.64,0,80
5763,10912,HLstatsX Community Edition ,1.65,5,80
9974,25088,Foe CMS ,1.65,5,80
17203,38709,CF Image Host ,1.65,5,80
17204,38712,CF Image Host ,1.65,5,80
19665,46094,CF Image Hosting Script ,1.65,5,80
19666,46095,CF Image Hosting Script ,1.65,5,80
5762,10910,HLstatsX Community Edition ,1.65,2,80
14909,34294,WordPress Plugin Firestats ,1.65,2,80
15796,35973,Joomla! < ,1.65,2,80
15929,36183,WordPress Theme Cover WP ,1.65,2,80
15934,36191,WordPress Theme RedLine ,1.65,2,80
17201,38698,CF Image Host ,1.65,2,80
1683,3980,Dokeos ,1.65,0,80
2150,4775,Adult Script ,1.65,0,80
2151,4776,Adult Script ,1.65,0,80
2378,5103,Joomla! Component Rapid Recipe ,1.65,0,80
5742,10850,HLstatsX ,1.65,0,80
7805,16235,WordPress Plugin Forum Server ,1.65,0,80
17202,38699,CF Image Host ,1.65,0,80
4489,8168,OneOrZero Helpdesk ,1.657,3,80
5976,11424,CMS Made Simple ,1.66,5,80
5980,11431,CMS Made Simple ,1.66,3,80
14610,33643,CMS Made Simple ,1.66,2,80
14613,33649,CMS Made Simple ,1.66,2,80
14614,33650,CMS Made Simple ,1.66,2,80
16416,37019,MyBB ,1.66,2,80
2860,5759,Joomla! Component Rapid Recipe ,1.66,0,80
5977,11425,CMS Made Simple ,1.66,0,80
5978,11429,CMS Made Simple ,1.66,0,80
5979,11430,CMS Made Simple ,1.66,0,80
16415,37018,MyBB ,1.66,0,80
20253,48361,jizhi CMS ,1.67,3,80
1347,3393,phpMyFAQ ,1.67,0,80
19864,46632,WordPress Plugin PayPal Checkout Payment Gateway ,1.68,5,80
16594,37355,MyBB ,1.68,0,80
7224,14528,Joomla! Component com_spielothek ,1.69,5,80
9124,22372,vam shop ,1.69,5,80
379,1848,Fastpublish CMS ,1.69,3,80
4542,8297,Moodle < ,1.69,3,80
7222,14518,Joomla! Component com_spielothek ,1.69,0,80
7223,14523,Joomla! Component com_spielothek ,1.69,0,80
9510,23781,MyBB ,1.69,0,80
9511,23782,MyBB ,1.69,0,80
1967,4495,Verlihub Control Panel ,1.7,5,80
2262,4925,PixelPost ,1.7,5,80
2334,5035,WordPress Plugin dmsguestbook ,1.7,5,80
2335,5037,WordPress Plugin dmsguestbook ,1.7,5,80
3944,7205,Goople CMS ,1.7,5,80
6630,12534,PHP Link Manager ,1.7,5,80
7513,15492,eBlog ,1.7,5,80
8195,17832,WordPress Plugin Forum Server ,1.7,5,80
11578,27823,openEngine ,1.7,5,80
14260,32802,Clipbucket ,1.7,5,80
17440,39252,WordPress Plugin BookX ,1.7,5,80
17441,39253,WordPress Plugin BookX ,1.7,5,80
17444,39256,WordPress Plugin BookX ,1.7,5,80
17445,39257,WordPress Plugin BookX ,1.7,5,80
18455,42379,Friends in War Make or Break ,1.7,5,80
19214,44710,MySQL Blob Uploader ,1.7,5,80
19215,44711,MySQL Blob Uploader ,1.7,5,80
19216,44712,MySQL Blob Uploader ,1.7,5,80
518,2081,Portail PHP ,1.7,3,80
539,2109,WoW Roster ,1.7,3,80
580,2165,Spaminator ,1.7,3,80
1458,3613,phpBB MOD Forum picture and META tags ,1.7,3,80
1843,4278,Pixlie ,1.7,3,80
1966,4494,Verlihub Control Panel ,1.7,3,80
1968,4496,Verlihub Control Panel ,1.7,3,80
2088,4674,TuMusika Evolution ,1.7,3,80
2244,4897,photokron ,1.7,3,80
3937,7197,Goople CMS ,1.7,3,80
3945,7206,Goople CMS ,1.7,3,80
5649,10693,FreeForum ,1.7,3,80
6362,12084,Joomla! Component Juke Box ,1.7,3,80
7431,15277,GeekLog ,1.7,3,80
11799,28159,Glossaire ,1.7,3,80
13288,31011,Members Area System ,1.7,3,80
15269,34925,Oxwall ,1.7,3,80
17439,39251,WordPress Plugin BookX ,1.7,3,80
17442,39254,WordPress Plugin BookX ,1.7,3,80
17443,39255,WordPress Plugin BookX ,1.7,3,80
5648,10692,FreeForum ,1.7,2,80
6318,12009,CMS Made Simple ,1.7,2,80
9640,24099,Adam Webb NukeJokes ,1.7,2,80
10090,25280,ESMI PayPal StoreFront ,1.7,2,80
11512,27709,4homepages 4Images ,1.7,2,80
12196,28794,4Images ,1.7,2,80
13475,31352,ImageVue ,1.7,2,80
13476,31353,ImageVue ,1.7,2,80
13477,31354,ImageVue ,1.7,2,80
13478,31355,ImageVue ,1.7,2,80
13919,32139,freeForum ,1.7,2,80
14146,32528,iPeGuestbook ,1.7,2,80
14326,32989,Verlihub Control Panel ,1.7,2,80
14626,33671,MySmartBB ,1.7,2,80
14850,34190,Oxwall ,1.7,2,80
15250,34882,sNews ,1.7,2,80
15922,36176,Joomla! < ,1.7,2,80
16385,36959,WordPress Plugin ClickBank Ads ,1.7,2,80
18458,42383,Friends in War Make or Break ,1.7,2,80
19171,44563,WordPress Plugin Responsive Cookie Consent ,1.7,2,80
19373,45305,WordPress Plugin Jibu Pro ,1.7,2,80
10314,25752,PHPMailer ,1.7,1,80
18951,43852,PHPFreeChat ,1.7,1,80
17,635,MiniBB ,1.7,0,80
18,645,MiniBB ,1.7,0,80
238,1575,Guestbook Script ,1.7,0,80
819,2487,4Images ,1.7,0,80
1658,3932,XOOPS Module Glossarie ,1.7,0,80
1688,3989,My Little Forum ,1.7,0,80
1769,4133,ArcadeBuilder Game Portal Manager ,1.7,0,80
1787,4161,FlashGameScript ,1.7,0,80
2261,4924,PixelPost ,1.7,0,80
2336,5039,WordPress Plugin dmsguestbook ,1.7,0,80
3059,5991,XchangeBoard ,1.7,0,80
3947,7210,Goople CMS ,1.7,0,80
5337,9835,HB CMS ,1.7,0,80
6319,12015,CMS Made Simple ,1.7,0,80
6320,12016,CMS Made Simple ,1.7,0,80
6321,12017,CMS Made Simple ,1.7,0,80
7201,14465,sNews ,1.7,0,80
7510,15486,eBlog ,1.7,0,80
7511,15488,eBlog ,1.7,0,80
8193,17828,WordPress Plugin Forum Server ,1.7,0,80
9641,24100,Adam Webb NukeJokes ,1.7,0,80
10088,25278,ESMI PayPal StoreFront ,1.7,0,80
10089,25279,ESMI PayPal StoreFront ,1.7,0,80
13390,31211,Yellow Swordfish Simple Forum ,1.7,0,80
13920,32140,freeForum ,1.7,0,80
14851,34191,Oxwall ,1.7,0,80
14952,34390,Oxwall ,1.7,0,80
15309,35022,4homepages 4Images ,1.7,0,80
15628,35619,PhoenixCMS ,1.7,0,80
17937,41002,Friends in War Make or Break ,1.7,0,80
18143,41326,Joomla! Component Vik Booking ,1.7,0,80
18149,41332,Joomla! Component JE Directory ,1.7,0,80
18150,41333,Joomla! Component JE Directory ,1.7,0,80
18457,42381,Friends in War Make or Break ,1.7,0,80
19209,44703,Easy File Uploader ,1.7,0,80
19213,44709,MySQL Blob Uploader ,1.7,0,80
3195,6177,Symphony ,1.701,5,80
7656,15838,OpenClassifieds ,1.703,0,80
1515,3701,Weatimages ,1.71,5,80
5093,9255,Clip Bucket ,1.71,5,80
8113,17685,Elgg ,1.71,5,80
12968,30262,Moodle ,1.71,5,80
17653,39976,sNews CMS ,1.71,5,80
1514,3700,Weatimages ,1.71,3,80
3174,6150,PixelPost ,1.71,3,80
15687,35719,phpWebSite ,1.71,3,80
17871,40706,sNews ,1.71,3,80
9004,21961,MyMarket ,1.71,2,80
12967,30261,Moodle ,1.71,2,80
14106,32450,WikyBlog ,1.71,2,80
15508,35407,phpWebSite ,1.71,2,80
16202,36644,4Images,1.71,2,80
16203,36645,4Images,1.71,2,80
16205,36647,4Images ,1.71,2,80
16508,37161,WordPress Plugin GRAND Flash Album Gallery ,1.71,2,80
17870,40705,sNews ,1.71,2,80
17872,40707,sNews ,1.71,2,80
219,1533,4Images ,1.71,0,80
5579,10572,4Images,1.71,0,80
7720,16016,Simploo CMS ,1.71,0,80
7762,16130,MyMarket ,1.71,0,80
11547,27780,4Images ,1.71,0,80
11548,27781,4Images ,1.71,0,80
15134,34694,Clipbucket ,1.71,0,80
15861,36085,phpWebSite ,1.71,0,80
16201,36643,4Images,1.71,0,80
16204,36646,4Images,1.71,0,80
16533,37206,SiliSoftware PHPThumb() ,1.711,5,80
16534,37207,SiliSoftware PHPThumb() ,1.711,5,80
17884,40750,4Images,1.713,0,80
15445,35303,WordPress Plugin Paid Memberships Pro ,1.7142,5,80
15446,35305,WordPress Plugin Paid Memberships Pro ,1.7142,0,80
5490,10391,XAMPP ,1.72,5,80
1839,4273,Ncaster ,1.72,3,80
4294,7819,ESPG (Enhanced Simple PHP Gallery) ,1.72,3,80
13371,31174,Joomla! Component Komento ,1.72,2,80
15248,34877,DigiOz Guestbook ,1.72,2,80
15574,35523,Tracks ,1.72,2,80
15575,35524,Tracks ,1.72,2,80
15854,36077,Open Classifieds ,1.72,2,80
16072,36447,Pulse Pro ,1.72,2,80
2918,5832,MyMarket ,1.72,0,80
3594,6755,PHPWebGallery ,1.72,0,80
15852,36074,TotalShopUK ,1.72,0,80
15855,36079,Open Classifieds ,1.72,0,80
15856,36080,Open Classifieds ,1.72,0,80
15857,36081,Open Classifieds ,1.72,0,80
19575,45841,Maitra Mail Tracking System ,1.72,0,80
16014,36325,WordPress Plugin Adminimize ,1.721,2,80
9813,24629,CosCMS ,1.721,0,80
6056,11560,WikyBlog ,1.73,5,80
7353,15014,PixelPost ,1.73,5,80
7354,15029,PixelPost ,1.73,5,80
7471,15370,XAMPP ,1.73,5,80
15661,35670,Absolut Engine ,1.73,5,80
16525,37195,WordPress Plugin WP Forum Server ,1.73,5,80
20201,48163,GUnet OpenEclass ,1.73,5,80
7355,15037,PixelPost ,1.73,2,80
7777,16160,PixelPost ,1.73,0,80
7904,17099,Feng Office ,1.733,2,80
16061,36413,WordPress Plugin SEO by Yoast ,1.733,0,80
17157,38590,Oxwall ,1.74,5,80
4030,7336,ccTiddly ,1.74,3,80
15318,35041,Feng Office ,1.74,3,80
17155,38585,Oxwall ,1.74,3,80
17156,38588,Oxwall ,1.74,3,80
17158,38592,Oxwall ,1.74,3,80
17159,38594,Oxwall ,1.74,3,80
17164,38607,Oxwall ,1.74,3,80
15319,35042,Feng Office ,1.74,2,80
15703,35754,allocPSA ,1.74,2,80
17154,38581,Oxwall ,1.74,2,80
17160,38596,Oxwall ,1.74,2,80
17162,38605,Oxwall ,1.74,2,80
17165,38608,Oxwall ,1.74,2,80
260,1627,Claroline ,1.74,0,80
284,1668,vBulletin ImpEx ,1.74,0,80
17161,38598,Oxwall ,1.74,0,80
17163,38606,Oxwall ,1.74,0,80
18532,42561,Joomla! Component OSDownloads ,1.74,0,80
3304,6362,TransLucid ,1.75,5,80
3306,6364,TransLucid ,1.75,5,80
4915,8943,TransLucid ,1.75,5,80
4916,8944,TransLucid ,1.75,5,80
2552,5360,Sabros.us ,1.75,3,80
3302,6360,TransLucid ,1.75,3,80
13725,31782,Claroline ,1.75,3,80
14969,34424,WordPress Plugin WooCommerce Store Exporter ,1.75,2,80
3303,6361,TransLucid ,1.75,0,80
3305,6363,TransLucid ,1.75,0,80
